Frame,Class,accuracy,Bounding Box
760.0,Non-Spinning Top,0.9988871,"(201, 133, 13, 14)"
760.0,Non-Spinning Top,0.9988871,"(214, 134, 42, 21)"
760.0,Non-Spinning Top,0.9988871,"(594, 94, 12, 40)"
760.0,Non-Spinning Top,0.9988871,"(554, 101, 13, 26)"
760.0,Non-Spinning Top,0.9988871,"(479, 88, 48, 87)"
760.0,Non-Spinning Top,0.9988871,"(392, 113, 73, 47)"
761.0,Non-Spinning Top,0.9987739,"(489, 855, 31, 16)"
761.0,Non-Spinning Top,0.9987739,"(429, 820, 67, 20)"
761.0,Non-Spinning Top,0.9987739,"(616, 794, 326, 45)"
761.0,Non-Spinning Top,0.9987739,"(414, 788, 23, 14)"
761.0,Non-Spinning Top,0.9987739,"(882, 762, 14, 34)"
761.0,Non-Spinning Top,0.9987739,"(1019, 645, 15, 34)"
761.0,Non-Spinning Top,0.9987739,"(248, 624, 44, 32)"
761.0,Non-Spinning Top,0.9987739,"(182, 614, 32, 12)"
761.0,Non-Spinning Top,0.9987739,"(1039, 606, 23, 12)"
761.0,Non-Spinning Top,0.9987739,"(672, 584, 11, 16)"
761.0,Non-Spinning Top,0.9987739,"(734, 562, 28, 33)"
761.0,Non-Spinning Top,0.9987739,"(880, 533, 12, 25)"
761.0,Non-Spinning Top,0.9987739,"(653, 501, 22, 24)"
761.0,Non-Spinning Top,0.9987739,"(635, 442, 9, 20)"
761.0,Non-Spinning Top,0.9987739,"(565, 438, 28, 23)"
761.0,Non-Spinning Top,0.9987739,"(467, 289, 78, 402)"
761.0,Non-Spinning Top,0.9987739,"(1087, 381, 18, 16)"
761.0,Non-Spinning Top,0.9987739,"(848, 330, 17, 27)"
761.0,Non-Spinning Top,0.9987739,"(703, 286, 372, 248)"
761.0,Non-Spinning Top,0.9987739,"(475, 267, 78, 18)"
761.0,Non-Spinning Top,0.9987739,"(611, 237, 12, 14)"
761.0,Non-Spinning Top,0.9987739,"(616, 235, 44, 28)"
761.0,Non-Spinning Top,0.9987739,"(532, 227, 43, 31)"
761.0,Non-Spinning Top,0.9987739,"(473, 175, 36, 77)"
761.0,Non-Spinning Top,0.9987739,"(610, 198, 138, 53)"
761.0,Non-Spinning Top,0.9987739,"(249, 161, 21, 16)"
761.0,Non-Spinning Top,0.9987739,"(188, 170, 67, 32)"
761.0,Non-Spinning Top,0.9987739,"(577, 135, 12, 30)"
761.0,Non-Spinning Top,0.9987739,"(212, 138, 42, 20)"
761.0,Non-Spinning Top,0.9987739,"(188, 128, 26, 15)"
761.0,Non-Spinning Top,0.9987739,"(591, 93, 12, 41)"
761.0,Non-Spinning Top,0.9987739,"(550, 101, 14, 27)"
761.0,Non-Spinning Top,0.9987739,"(474, 88, 48, 87)"
761.0,Non-Spinning Top,0.9987739,"(390, 113, 73, 48)"
762.0,Non-Spinning Top,0.99877363,"(489, 855, 31, 16)"
762.0,Non-Spinning Top,0.99877363,"(429, 820, 67, 20)"
762.0,Non-Spinning Top,0.99877363,"(616, 794, 326, 45)"
762.0,Non-Spinning Top,0.99877363,"(414, 788, 23, 14)"
762.0,Non-Spinning Top,0.99877363,"(882, 762, 14, 34)"
762.0,Non-Spinning Top,0.99877363,"(1019, 645, 15, 34)"
762.0,Non-Spinning Top,0.99877363,"(248, 624, 44, 32)"
762.0,Non-Spinning Top,0.99877363,"(182, 614, 32, 12)"
762.0,Non-Spinning Top,0.99877363,"(1039, 606, 23, 12)"
762.0,Non-Spinning Top,0.99877363,"(672, 584, 11, 16)"
762.0,Non-Spinning Top,0.99877363,"(734, 562, 28, 33)"
762.0,Non-Spinning Top,0.99877363,"(880, 533, 12, 25)"
762.0,Non-Spinning Top,0.99877363,"(653, 501, 22, 24)"
762.0,Non-Spinning Top,0.99877363,"(635, 442, 9, 20)"
762.0,Non-Spinning Top,0.99877363,"(565, 438, 28, 23)"
762.0,Non-Spinning Top,0.99877363,"(467, 289, 78, 402)"
762.0,Non-Spinning Top,0.99877363,"(1087, 381, 18, 16)"
762.0,Non-Spinning Top,0.99877363,"(848, 330, 17, 27)"
762.0,Non-Spinning Top,0.99877363,"(703, 286, 372, 248)"
762.0,Non-Spinning Top,0.99877363,"(475, 267, 78, 18)"
762.0,Non-Spinning Top,0.99877363,"(611, 237, 12, 14)"
762.0,Non-Spinning Top,0.99877363,"(616, 235, 44, 28)"
762.0,Non-Spinning Top,0.99877363,"(532, 227, 43, 31)"
762.0,Non-Spinning Top,0.99877363,"(473, 175, 36, 77)"
762.0,Non-Spinning Top,0.99877363,"(610, 198, 138, 53)"
762.0,Non-Spinning Top,0.99877363,"(249, 161, 21, 16)"
762.0,Non-Spinning Top,0.99877363,"(188, 170, 67, 32)"
762.0,Non-Spinning Top,0.99877363,"(577, 135, 12, 30)"
762.0,Non-Spinning Top,0.99877363,"(212, 138, 42, 20)"
762.0,Non-Spinning Top,0.99877363,"(188, 128, 26, 15)"
762.0,Non-Spinning Top,0.99877363,"(591, 93, 12, 41)"
762.0,Non-Spinning Top,0.99877363,"(550, 101, 14, 27)"
762.0,Non-Spinning Top,0.99877363,"(474, 88, 48, 87)"
762.0,Non-Spinning Top,0.99877363,"(390, 113, 73, 48)"
763.0,Non-Spinning Top,0.9986671,"(488, 854, 28, 15)"
763.0,Non-Spinning Top,0.9986671,"(614, 794, 324, 46)"
763.0,Non-Spinning Top,0.9986671,"(403, 812, 95, 18)"
763.0,Non-Spinning Top,0.9986671,"(881, 761, 14, 36)"
763.0,Non-Spinning Top,0.9986671,"(1015, 644, 16, 36)"
763.0,Non-Spinning Top,0.9986671,"(246, 625, 43, 32)"
763.0,Non-Spinning Top,0.9986671,"(183, 615, 30, 12)"
763.0,Non-Spinning Top,0.9986671,"(1037, 605, 21, 13)"
763.0,Non-Spinning Top,0.9986671,"(668, 585, 11, 15)"
763.0,Non-Spinning Top,0.9986671,"(730, 564, 28, 31)"
763.0,Non-Spinning Top,0.9986671,"(876, 533, 12, 25)"
763.0,Non-Spinning Top,0.9986671,"(650, 501, 23, 24)"
763.0,Non-Spinning Top,0.9986671,"(560, 440, 30, 22)"
763.0,Non-Spinning Top,0.9986671,"(418, 383, 51, 279)"
763.0,Non-Spinning Top,0.9986671,"(557, 405, 12, 31)"
763.0,Non-Spinning Top,0.9986671,"(618, 350, 22, 101)"
763.0,Non-Spinning Top,0.9986671,"(845, 330, 17, 30)"
763.0,Non-Spinning Top,0.9986671,"(718, 282, 353, 258)"
763.0,Non-Spinning Top,0.9986671,"(605, 227, 42, 46)"
763.0,Non-Spinning Top,0.9986671,"(533, 225, 40, 34)"
763.0,Non-Spinning Top,0.9986671,"(426, 224, 136, 50)"
763.0,Non-Spinning Top,0.9986671,"(607, 200, 137, 52)"
763.0,Non-Spinning Top,0.9986671,"(248, 163, 20, 16)"
763.0,Non-Spinning Top,0.9986671,"(186, 172, 66, 29)"
763.0,Non-Spinning Top,0.9986671,"(575, 135, 10, 32)"
763.0,Non-Spinning Top,0.9986671,"(197, 135, 14, 15)"
763.0,Non-Spinning Top,0.9986671,"(210, 139, 41, 20)"
763.0,Non-Spinning Top,0.9986671,"(588, 94, 14, 42)"
763.0,Non-Spinning Top,0.9986671,"(546, 102, 16, 28)"
763.0,Non-Spinning Top,0.9986671,"(470, 90, 50, 86)"
763.0,Non-Spinning Top,0.9986671,"(387, 113, 74, 48)"
764.0,Non-Spinning Top,0.9986999,"(485, 860, 59, 16)"
764.0,Non-Spinning Top,0.9986999,"(614, 794, 324, 46)"
764.0,Non-Spinning Top,0.9986999,"(403, 812, 95, 18)"
764.0,Non-Spinning Top,0.9986999,"(881, 761, 14, 36)"
764.0,Non-Spinning Top,0.9986999,"(1015, 644, 16, 36)"
764.0,Non-Spinning Top,0.9986999,"(246, 625, 43, 32)"
764.0,Non-Spinning Top,0.9986999,"(183, 615, 30, 12)"
764.0,Non-Spinning Top,0.9986999,"(1037, 605, 21, 13)"
764.0,Non-Spinning Top,0.9986999,"(668, 585, 11, 15)"
764.0,Non-Spinning Top,0.9986999,"(730, 564, 28, 31)"
764.0,Non-Spinning Top,0.9986999,"(876, 533, 12, 25)"
764.0,Non-Spinning Top,0.9986999,"(650, 501, 23, 24)"
764.0,Non-Spinning Top,0.9986999,"(560, 440, 30, 22)"
764.0,Non-Spinning Top,0.9986999,"(418, 383, 51, 279)"
764.0,Non-Spinning Top,0.9986999,"(557, 405, 12, 31)"
764.0,Non-Spinning Top,0.9986999,"(618, 350, 22, 101)"
764.0,Non-Spinning Top,0.9986999,"(845, 330, 17, 30)"
764.0,Non-Spinning Top,0.9986999,"(718, 282, 353, 258)"
764.0,Non-Spinning Top,0.9986999,"(605, 227, 42, 46)"
764.0,Non-Spinning Top,0.9986999,"(533, 225, 40, 34)"
764.0,Non-Spinning Top,0.9986999,"(426, 224, 136, 50)"
764.0,Non-Spinning Top,0.9986999,"(607, 200, 137, 52)"
764.0,Non-Spinning Top,0.9986999,"(248, 163, 20, 16)"
764.0,Non-Spinning Top,0.9986999,"(186, 172, 66, 29)"
764.0,Non-Spinning Top,0.9986999,"(575, 135, 10, 32)"
764.0,Non-Spinning Top,0.9986999,"(197, 135, 14, 15)"
764.0,Non-Spinning Top,0.9986999,"(210, 139, 41, 20)"
764.0,Non-Spinning Top,0.9986999,"(587, 95, 14, 40)"
764.0,Non-Spinning Top,0.9986999,"(546, 102, 16, 28)"
764.0,Non-Spinning Top,0.9986999,"(470, 90, 50, 86)"
764.0,Non-Spinning Top,0.9986999,"(387, 113, 74, 48)"
765.0,Non-Spinning Top,0.9993375,"(494, 850, 16, 24)"
765.0,Non-Spinning Top,0.9993375,"(610, 793, 324, 45)"
765.0,Non-Spinning Top,0.9993375,"(400, 811, 96, 19)"
765.0,Non-Spinning Top,0.9993375,"(871, 765, 13, 24)"
765.0,Non-Spinning Top,0.9993375,"(1012, 644, 14, 36)"
765.0,Non-Spinning Top,0.9993375,"(246, 626, 41, 30)"
765.0,Non-Spinning Top,0.9993375,"(187, 623, 18, 8)"
765.0,Non-Spinning Top,0.9993375,"(1035, 605, 20, 14)"
765.0,Non-Spinning Top,0.9993375,"(665, 585, 11, 14)"
765.0,Non-Spinning Top,0.9993375,"(727, 566, 29, 29)"
765.0,Non-Spinning Top,0.9993375,"(874, 534, 12, 24)"
765.0,Non-Spinning Top,0.9993375,"(643, 503, 29, 19)"
765.0,Non-Spinning Top,0.9993375,"(557, 439, 30, 24)"
765.0,Non-Spinning Top,0.9993375,"(416, 386, 49, 277)"
765.0,Non-Spinning Top,0.9993375,"(585, 361, 23, 101)"
765.0,Non-Spinning Top,0.9993375,"(652, 379, 12, 25)"
765.0,Non-Spinning Top,0.9993375,"(842, 332, 16, 28)"
765.0,Non-Spinning Top,0.9993375,"(704, 281, 365, 257)"
765.0,Non-Spinning Top,0.9993375,"(606, 238, 51, 30)"
765.0,Non-Spinning Top,0.9993375,"(526, 230, 44, 30)"
765.0,Non-Spinning Top,0.9993375,"(424, 225, 136, 51)"
765.0,Non-Spinning Top,0.9993375,"(246, 165, 20, 15)"
765.0,Non-Spinning Top,0.9993375,"(604, 200, 137, 52)"
765.0,Non-Spinning Top,0.9993375,"(184, 173, 68, 31)"
765.0,Non-Spinning Top,0.9993375,"(572, 136, 12, 32)"
765.0,Non-Spinning Top,0.9993375,"(196, 137, 14, 15)"
765.0,Non-Spinning Top,0.9993375,"(203, 137, 47, 21)"
765.0,Non-Spinning Top,0.9993375,"(583, 95, 16, 41)"
765.0,Non-Spinning Top,0.9993375,"(544, 104, 18, 26)"
765.0,Non-Spinning Top,0.9993375,"(466, 90, 52, 87)"
765.0,Non-Spinning Top,0.9993375,"(383, 115, 77, 46)"
766.0,Non-Spinning Top,0.999342,"(494, 850, 16, 24)"
766.0,Non-Spinning Top,0.999342,"(610, 793, 324, 45)"
766.0,Non-Spinning Top,0.999342,"(400, 811, 96, 19)"
766.0,Non-Spinning Top,0.999342,"(871, 765, 13, 24)"
766.0,Non-Spinning Top,0.999342,"(1012, 644, 14, 36)"
766.0,Non-Spinning Top,0.999342,"(246, 626, 41, 30)"
766.0,Non-Spinning Top,0.999342,"(187, 623, 18, 8)"
766.0,Non-Spinning Top,0.999342,"(1035, 605, 20, 14)"
766.0,Non-Spinning Top,0.999342,"(665, 585, 11, 14)"
766.0,Non-Spinning Top,0.999342,"(727, 566, 29, 29)"
766.0,Non-Spinning Top,0.999342,"(874, 534, 12, 24)"
766.0,Non-Spinning Top,0.999342,"(643, 503, 29, 19)"
766.0,Non-Spinning Top,0.999342,"(557, 439, 30, 24)"
766.0,Non-Spinning Top,0.999342,"(416, 386, 49, 277)"
766.0,Non-Spinning Top,0.999342,"(585, 361, 23, 101)"
766.0,Non-Spinning Top,0.999342,"(652, 379, 12, 25)"
766.0,Non-Spinning Top,0.999342,"(842, 332, 16, 28)"
766.0,Non-Spinning Top,0.999342,"(704, 281, 365, 257)"
766.0,Non-Spinning Top,0.999342,"(606, 238, 51, 30)"
766.0,Non-Spinning Top,0.999342,"(526, 230, 44, 30)"
766.0,Non-Spinning Top,0.999342,"(424, 225, 136, 51)"
766.0,Non-Spinning Top,0.999342,"(246, 165, 20, 15)"
766.0,Non-Spinning Top,0.999342,"(604, 200, 137, 52)"
766.0,Non-Spinning Top,0.999342,"(184, 173, 68, 31)"
766.0,Non-Spinning Top,0.999342,"(572, 136, 12, 32)"
766.0,Non-Spinning Top,0.999342,"(196, 137, 14, 15)"
766.0,Non-Spinning Top,0.999342,"(203, 137, 47, 21)"
766.0,Non-Spinning Top,0.999342,"(583, 95, 16, 41)"
766.0,Non-Spinning Top,0.999342,"(544, 104, 18, 26)"
766.0,Non-Spinning Top,0.999342,"(466, 90, 52, 87)"
766.0,Non-Spinning Top,0.999342,"(383, 115, 77, 46)"
767.0,Non-Spinning Top,0.99916315,"(482, 859, 55, 16)"
767.0,Non-Spinning Top,0.99916315,"(608, 792, 323, 47)"
767.0,Non-Spinning Top,0.99916315,"(398, 812, 98, 17)"
767.0,Non-Spinning Top,0.99916315,"(874, 758, 14, 38)"
767.0,Non-Spinning Top,0.99916315,"(1008, 645, 15, 33)"
767.0,Non-Spinning Top,0.99916315,"(244, 626, 42, 31)"
767.0,Non-Spinning Top,0.99916315,"(1031, 605, 20, 14)"
767.0,Non-Spinning Top,0.99916315,"(663, 585, 11, 14)"
767.0,Non-Spinning Top,0.99916315,"(726, 565, 26, 29)"
767.0,Non-Spinning Top,0.99916315,"(870, 534, 13, 25)"
767.0,Non-Spinning Top,0.99916315,"(641, 504, 29, 18)"
767.0,Non-Spinning Top,0.99916315,"(1047, 443, 10, 22)"
767.0,Non-Spinning Top,0.99916315,"(555, 440, 29, 23)"
767.0,Non-Spinning Top,0.99916315,"(449, 309, 73, 380)"
767.0,Non-Spinning Top,0.99916315,"(654, 384, 12, 20)"
767.0,Non-Spinning Top,0.99916315,"(836, 332, 16, 31)"
767.0,Non-Spinning Top,0.99916315,"(695, 289, 368, 245)"
767.0,Non-Spinning Top,0.99916315,"(604, 239, 49, 29)"
767.0,Non-Spinning Top,0.99916315,"(523, 230, 45, 31)"
767.0,Non-Spinning Top,0.99916315,"(422, 226, 135, 51)"
767.0,Non-Spinning Top,0.99916315,"(602, 201, 137, 53)"
767.0,Non-Spinning Top,0.99916315,"(241, 166, 25, 13)"
767.0,Non-Spinning Top,0.99916315,"(192, 166, 61, 37)"
767.0,Non-Spinning Top,0.99916315,"(571, 136, 10, 33)"
767.0,Non-Spinning Top,0.99916315,"(207, 142, 42, 20)"
767.0,Non-Spinning Top,0.99916315,"(193, 137, 17, 14)"
767.0,Non-Spinning Top,0.99916315,"(521, 118, 14, 12)"
767.0,Non-Spinning Top,0.99916315,"(580, 96, 18, 42)"
767.0,Non-Spinning Top,0.99916315,"(541, 104, 19, 27)"
767.0,Non-Spinning Top,0.99916315,"(439, 105, 76, 47)"
767.0,Non-Spinning Top,0.99916315,"(380, 115, 78, 47)"
768.0,Non-Spinning Top,0.99915063,"(482, 859, 55, 16)"
768.0,Non-Spinning Top,0.99915063,"(608, 792, 323, 47)"
768.0,Non-Spinning Top,0.99915063,"(398, 812, 98, 17)"
768.0,Non-Spinning Top,0.99915063,"(874, 758, 14, 38)"
768.0,Non-Spinning Top,0.99915063,"(1008, 645, 15, 33)"
768.0,Non-Spinning Top,0.99915063,"(244, 626, 42, 31)"
768.0,Non-Spinning Top,0.99915063,"(1031, 605, 20, 14)"
768.0,Non-Spinning Top,0.99915063,"(663, 585, 11, 14)"
768.0,Non-Spinning Top,0.99915063,"(726, 565, 26, 29)"
768.0,Non-Spinning Top,0.99915063,"(870, 534, 13, 25)"
768.0,Non-Spinning Top,0.99915063,"(641, 504, 29, 18)"
768.0,Non-Spinning Top,0.99915063,"(1047, 443, 10, 22)"
768.0,Non-Spinning Top,0.99915063,"(555, 440, 29, 23)"
768.0,Non-Spinning Top,0.99915063,"(449, 309, 73, 380)"
768.0,Non-Spinning Top,0.99915063,"(654, 384, 12, 20)"
768.0,Non-Spinning Top,0.99915063,"(836, 332, 16, 31)"
768.0,Non-Spinning Top,0.99915063,"(695, 289, 368, 245)"
768.0,Non-Spinning Top,0.99915063,"(604, 239, 49, 29)"
768.0,Non-Spinning Top,0.99915063,"(523, 230, 45, 31)"
768.0,Non-Spinning Top,0.99915063,"(422, 226, 135, 51)"
768.0,Non-Spinning Top,0.99915063,"(602, 201, 137, 53)"
768.0,Non-Spinning Top,0.99915063,"(241, 166, 25, 13)"
768.0,Non-Spinning Top,0.99915063,"(192, 166, 61, 37)"
768.0,Non-Spinning Top,0.99915063,"(571, 136, 10, 33)"
768.0,Non-Spinning Top,0.99915063,"(207, 142, 42, 20)"
768.0,Non-Spinning Top,0.99915063,"(193, 137, 17, 14)"
768.0,Non-Spinning Top,0.99915063,"(580, 96, 18, 42)"
768.0,Non-Spinning Top,0.99915063,"(541, 104, 19, 27)"
768.0,Non-Spinning Top,0.99915063,"(464, 91, 53, 87)"
768.0,Non-Spinning Top,0.99915063,"(380, 115, 78, 47)"
769.0,Non-Spinning Top,0.99978036,"(491, 849, 14, 28)"
769.0,Non-Spinning Top,0.99978036,"(606, 792, 321, 46)"
769.0,Non-Spinning Top,0.99978036,"(396, 812, 98, 17)"
769.0,Non-Spinning Top,0.99978036,"(871, 759, 14, 36)"
769.0,Non-Spinning Top,0.99978036,"(1004, 644, 15, 34)"
769.0,Non-Spinning Top,0.99978036,"(243, 627, 43, 30)"
769.0,Non-Spinning Top,0.99978036,"(1027, 605, 20, 14)"
769.0,Non-Spinning Top,0.99978036,"(661, 585, 10, 16)"
769.0,Non-Spinning Top,0.99978036,"(721, 567, 30, 27)"
769.0,Non-Spinning Top,0.99978036,"(866, 534, 13, 24)"
769.0,Non-Spinning Top,0.99978036,"(639, 503, 27, 20)"
769.0,Non-Spinning Top,0.99978036,"(1045, 440, 9, 23)"
769.0,Non-Spinning Top,0.99978036,"(555, 442, 27, 22)"
769.0,Non-Spinning Top,0.99978036,"(454, 295, 78, 399)"
769.0,Non-Spinning Top,0.99978036,"(678, 379, 9, 18)"
769.0,Non-Spinning Top,0.99978036,"(1066, 382, 23, 14)"
769.0,Non-Spinning Top,0.99978036,"(831, 333, 17, 31)"
769.0,Non-Spinning Top,0.99978036,"(692, 289, 367, 246)"
769.0,Non-Spinning Top,0.99978036,"(465, 272, 78, 17)"
769.0,Non-Spinning Top,0.99978036,"(604, 240, 45, 27)"
769.0,Non-Spinning Top,0.99978036,"(523, 235, 41, 28)"
769.0,Non-Spinning Top,0.99978036,"(465, 179, 33, 79)"
769.0,Non-Spinning Top,0.99978036,"(599, 204, 136, 52)"
769.0,Non-Spinning Top,0.99978036,"(238, 168, 28, 14)"
769.0,Non-Spinning Top,0.99978036,"(182, 177, 66, 30)"
769.0,Non-Spinning Top,0.99978036,"(568, 136, 10, 38)"
769.0,Non-Spinning Top,0.99978036,"(206, 143, 42, 20)"
769.0,Non-Spinning Top,0.99978036,"(193, 138, 15, 14)"
769.0,Non-Spinning Top,0.99978036,"(576, 96, 20, 43)"
769.0,Non-Spinning Top,0.99978036,"(475, 77, 55, 116)"
769.0,Non-Spinning Top,0.99978036,"(377, 116, 79, 47)"
770.0,Non-Spinning Top,0.9997805,"(491, 849, 14, 28)"
770.0,Non-Spinning Top,0.9997805,"(606, 792, 321, 46)"
770.0,Non-Spinning Top,0.9997805,"(396, 812, 98, 17)"
770.0,Non-Spinning Top,0.9997805,"(871, 759, 14, 36)"
770.0,Non-Spinning Top,0.9997805,"(1004, 644, 15, 34)"
770.0,Non-Spinning Top,0.9997805,"(243, 627, 43, 30)"
770.0,Non-Spinning Top,0.9997805,"(1027, 605, 20, 14)"
770.0,Non-Spinning Top,0.9997805,"(661, 585, 10, 16)"
770.0,Non-Spinning Top,0.9997805,"(721, 567, 30, 27)"
770.0,Non-Spinning Top,0.9997805,"(866, 534, 13, 24)"
770.0,Non-Spinning Top,0.9997805,"(639, 503, 27, 20)"
770.0,Non-Spinning Top,0.9997805,"(1045, 440, 9, 23)"
770.0,Non-Spinning Top,0.9997805,"(555, 442, 27, 22)"
770.0,Non-Spinning Top,0.9997805,"(454, 295, 78, 399)"
770.0,Non-Spinning Top,0.9997805,"(678, 379, 9, 18)"
770.0,Non-Spinning Top,0.9997805,"(1066, 382, 23, 14)"
770.0,Non-Spinning Top,0.9997805,"(831, 333, 17, 31)"
770.0,Non-Spinning Top,0.9997805,"(692, 289, 367, 246)"
770.0,Non-Spinning Top,0.9997805,"(465, 272, 78, 17)"
770.0,Non-Spinning Top,0.9997805,"(604, 240, 45, 27)"
770.0,Non-Spinning Top,0.9997805,"(523, 235, 41, 28)"
770.0,Non-Spinning Top,0.9997805,"(465, 179, 33, 79)"
770.0,Non-Spinning Top,0.9997805,"(599, 204, 136, 52)"
770.0,Non-Spinning Top,0.9997805,"(238, 168, 28, 14)"
770.0,Non-Spinning Top,0.9997805,"(182, 177, 66, 30)"
770.0,Non-Spinning Top,0.9997805,"(568, 136, 10, 38)"
770.0,Non-Spinning Top,0.9997805,"(206, 143, 42, 20)"
770.0,Non-Spinning Top,0.9997805,"(193, 138, 15, 14)"
770.0,Non-Spinning Top,0.9997805,"(576, 96, 20, 43)"
770.0,Non-Spinning Top,0.9997805,"(475, 77, 55, 116)"
770.0,Non-Spinning Top,0.9997805,"(377, 116, 79, 47)"
771.0,Non-Spinning Top,0.99990606,"(480, 858, 48, 14)"
771.0,Non-Spinning Top,0.99990606,"(604, 792, 320, 45)"
771.0,Non-Spinning Top,0.99990606,"(396, 811, 96, 17)"
771.0,Non-Spinning Top,0.99990606,"(862, 764, 12, 24)"
771.0,Non-Spinning Top,0.99990606,"(1001, 644, 14, 34)"
771.0,Non-Spinning Top,0.99990606,"(242, 627, 42, 30)"
771.0,Non-Spinning Top,0.99990606,"(1024, 606, 20, 12)"
771.0,Non-Spinning Top,0.99990606,"(658, 586, 11, 15)"
771.0,Non-Spinning Top,0.99990606,"(719, 568, 29, 27)"
771.0,Non-Spinning Top,0.99990606,"(864, 535, 13, 23)"
771.0,Non-Spinning Top,0.99990606,"(640, 504, 22, 22)"
771.0,Non-Spinning Top,0.99990606,"(553, 443, 28, 22)"
771.0,Non-Spinning Top,0.99990606,"(446, 310, 73, 379)"
771.0,Non-Spinning Top,0.99990606,"(690, 377, 12, 13)"
771.0,Non-Spinning Top,0.99990606,"(830, 335, 17, 32)"
771.0,Non-Spinning Top,0.99990606,"(707, 290, 348, 250)"
771.0,Non-Spinning Top,0.99990606,"(602, 240, 43, 28)"
771.0,Non-Spinning Top,0.99990606,"(516, 232, 48, 30)"
771.0,Non-Spinning Top,0.99990606,"(418, 229, 136, 51)"
771.0,Non-Spinning Top,0.99990606,"(194, 185, 54, 22)"
771.0,Non-Spinning Top,0.99990606,"(596, 204, 137, 54)"
771.0,Non-Spinning Top,0.99990606,"(191, 168, 26, 13)"
771.0,Non-Spinning Top,0.99990606,"(565, 141, 10, 32)"
771.0,Non-Spinning Top,0.99990606,"(201, 155, 67, 20)"
771.0,Non-Spinning Top,0.99990606,"(190, 141, 18, 15)"
771.0,Non-Spinning Top,0.99990606,"(559, 105, 48, 22)"
771.0,Non-Spinning Top,0.99990606,"(472, 79, 57, 115)"
771.0,Non-Spinning Top,0.99990606,"(373, 117, 82, 47)"
772.0,Non-Spinning Top,0.99991035,"(480, 856, 44, 15)"
772.0,Non-Spinning Top,0.99991035,"(604, 792, 320, 45)"
772.0,Non-Spinning Top,0.99991035,"(396, 811, 96, 17)"
772.0,Non-Spinning Top,0.99991035,"(862, 764, 12, 24)"
772.0,Non-Spinning Top,0.99991035,"(1001, 644, 14, 34)"
772.0,Non-Spinning Top,0.99991035,"(242, 627, 42, 30)"
772.0,Non-Spinning Top,0.99991035,"(1024, 606, 20, 12)"
772.0,Non-Spinning Top,0.99991035,"(658, 586, 11, 15)"
772.0,Non-Spinning Top,0.99991035,"(719, 568, 29, 27)"
772.0,Non-Spinning Top,0.99991035,"(864, 535, 13, 23)"
772.0,Non-Spinning Top,0.99991035,"(640, 504, 22, 22)"
772.0,Non-Spinning Top,0.99991035,"(553, 443, 28, 22)"
772.0,Non-Spinning Top,0.99991035,"(446, 310, 73, 379)"
772.0,Non-Spinning Top,0.99991035,"(690, 377, 12, 13)"
772.0,Non-Spinning Top,0.99991035,"(830, 335, 17, 32)"
772.0,Non-Spinning Top,0.99991035,"(715, 291, 340, 251)"
772.0,Non-Spinning Top,0.99991035,"(602, 240, 43, 28)"
772.0,Non-Spinning Top,0.99991035,"(516, 232, 48, 30)"
772.0,Non-Spinning Top,0.99991035,"(418, 229, 136, 51)"
772.0,Non-Spinning Top,0.99991035,"(194, 185, 54, 22)"
772.0,Non-Spinning Top,0.99991035,"(596, 204, 137, 54)"
772.0,Non-Spinning Top,0.99991035,"(191, 168, 26, 13)"
772.0,Non-Spinning Top,0.99991035,"(565, 141, 10, 32)"
772.0,Non-Spinning Top,0.99991035,"(201, 155, 67, 20)"
772.0,Non-Spinning Top,0.99991035,"(190, 141, 18, 15)"
772.0,Non-Spinning Top,0.99991035,"(573, 97, 22, 44)"
772.0,Non-Spinning Top,0.99991035,"(472, 79, 57, 115)"
772.0,Non-Spinning Top,0.99991035,"(373, 117, 82, 47)"
773.0,Non-Spinning Top,0.9998312,"(480, 857, 44, 14)"
773.0,Non-Spinning Top,0.9998312,"(602, 791, 319, 44)"
773.0,Non-Spinning Top,0.9998312,"(392, 809, 99, 19)"
773.0,Non-Spinning Top,0.9998312,"(864, 755, 14, 37)"
773.0,Non-Spinning Top,0.9998312,"(997, 644, 15, 34)"
773.0,Non-Spinning Top,0.9998312,"(242, 628, 41, 30)"
773.0,Non-Spinning Top,0.9998312,"(1020, 606, 20, 12)"
773.0,Non-Spinning Top,0.9998312,"(655, 586, 11, 14)"
773.0,Non-Spinning Top,0.9998312,"(717, 568, 29, 27)"
773.0,Non-Spinning Top,0.9998312,"(860, 536, 13, 22)"
773.0,Non-Spinning Top,0.9998312,"(634, 506, 29, 19)"
773.0,Non-Spinning Top,0.9998312,"(550, 444, 30, 22)"
773.0,Non-Spinning Top,0.9998312,"(445, 313, 74, 374)"
773.0,Non-Spinning Top,0.9998312,"(645, 387, 12, 18)"
773.0,Non-Spinning Top,0.9998312,"(1058, 384, 21, 14)"
773.0,Non-Spinning Top,0.9998312,"(828, 336, 17, 28)"
773.0,Non-Spinning Top,0.9998312,"(758, 274, 294, 285)"
773.0,Non-Spinning Top,0.9998312,"(599, 247, 48, 26)"
773.0,Non-Spinning Top,0.9998312,"(519, 237, 41, 30)"
773.0,Non-Spinning Top,0.9998312,"(417, 231, 135, 51)"
773.0,Non-Spinning Top,0.9998312,"(595, 207, 135, 53)"
773.0,Non-Spinning Top,0.9998312,"(181, 182, 66, 29)"
